Indexing events with TwoPass using cutoff of 0

	Computing event counts...  done. 1007707 events
	Indexing...  done.
Sorting and merging events... done. Reduced 1007707 events to 922143.
Done indexing in 34,84 s.
Computing model parameters ...

Solving convex optimization problem.
Objective function has 7131346 variable(s).

Performing 100 iterations with L1Cost=0.1 and L2Cost=0.1
  1:  	2474073.8942719414	0.16617323201546016	0.5518627934508741
  2:  	2320432.0657433597	0.06210074358906512	0.7205824708967984
  3:  	2127328.992426002	0.08321858509376204	0.7138960035010177
  4:  	1223945.764797427	0.42465609731495196	0.7709354008655294
  5:  	926065.4183061454	0.2433770801442197	0.7817728764412671
  6:  	689737.743152908	0.2551954435200715	0.8489918200429292
  7:  	622763.594304213	0.0971008901768155	0.856855216843785
  8:  	513537.20052999834	0.17538981850127025	0.8781610130722521
  9:  	379831.9664098503	0.26036134087687707	0.9020608172812137
 10:  	350134.19724198134	0.07818659774365633	0.9096364320184339
 11:  	323295.48853213445	0.07665263467909243	0.9119684590858256
 12:  	289129.55299453455	0.10568021129129962	0.919030035516276
 13:  	245506.93336584466	0.1508756859231007	0.9303557482482507
 14:  	243687.0747151919	0.007412656847213634	0.924319271375509
 15:  	213203.92922100518	0.1250913513973351	0.9376753361840297
 16:  	195847.30201155314	0.08140857099992901	0.943012204936554
 17:  	182320.46326440354	0.06906829253308601	0.9479054923703021
 18:  	174479.88208598463	0.04300439477848627	0.9482974713880126
 19:  	172239.6559543673	0.01283945234736764	0.948604108138576
 20:  	170033.16642705537	0.012810577883971818	0.9499854620440267
 21:  	164276.29344865616	0.03385735324095684	0.9509063646476604
 22:  	163911.648552141	0.0022197049182213166	0.9507604889119555
 23:  	162271.10343060538	0.010008715890705993	0.9521805445432056
 24:  	159533.16328741427	0.016872629108373442	0.9524355789927033
 25:  	158937.1110252051	0.0037362279411167695	0.9525367988909474
 26:  	156628.70799265767	0.014524002718165282	0.9537702923568061
 27:  	155004.83141903317	0.010367681598322447	0.9542634912727608
 28:  	154035.90868705514	0.006250919555911714	0.9539707474494075
 29:  	149056.6781439591	0.032325128507613175	0.9565290307599332
 30:  	148346.79431212446	0.004762509406985756	0.9538496805122918
 31:  	128149.2100441712	0.13615113398040246	0.9608467540664102
 32:  	125138.5123160874	0.02349368932548273	0.9632611463451182
 33:  	122519.4413504671	0.02092937591430525	0.963055729492799
 34:  	122289.70377830554	0.0018751111630062756	0.9628562667521412
 35:  	121505.49025137429	0.006412751872822656	0.963000157783959
 36:  	119530.51426804814	0.016254211881621627	0.9643209782208519
 37:  	119280.60118318957	0.0020907890038700133	0.9643844887452404
 38:  	118941.88496000897	0.0028396589204006755	0.9642485365289712
 39:  	117686.70885618322	0.010552851959995195	0.965049364547433
 40:  	117539.2259117018	0.0012531826738536188	0.9651009668484987
 41:  	116809.5245430114	0.006208151900188319	0.9650066934138594
 42:  	116465.85658757162	0.0029421227146014138	0.9652617278633571
 43:  	116334.57273690843	0.0011272303704259292	0.965525693480347
 44:  	116156.31841319871	0.0015322557990809027	0.9655028693856449
 45:  	115991.53710052639	0.0014186168684009836	0.9654224888782156
 46:  	115802.26311583642	0.00163179133082723	0.965581265189187
 47:  	115740.78844056436	5.308590144786267E-4	0.9656546992330112
 48:  	115630.45523174958	9.53278531288314E-4	0.9655852345969612
 49:  	115592.57621966688	3.27586810990109E-4	0.9655266858322905
 50:  	115483.5324526474	9.433457630726973E-4	0.9656080586916633
 51:  	115445.2535551167	3.314662854325195E-4	0.9657787432259576
 52:  	115337.87132543956	9.30157164286294E-4	0.9657966055609418
 53:  	115129.24362673916	0.0018088395104130794	0.9657003474224154
 54:  	114741.68255606532	0.0033663130101883577	0.9658114908400954
 55:  	114663.9687836886	6.772932960848827E-4	0.9660198847482453
 56:  	114627.73015328287	3.1604200334363575E-4	0.9659841600782767
 57:  	114467.71565321581	0.0013959493034807972	0.965784697337619
 58:  	114419.25675551145	4.233411790200169E-4	0.9659335501291546
 59:  	114353.09425902819	5.782461655439135E-4	0.966106219367336
 60:  	114106.12764582664	0.002159684569987553	0.966191561634483
 61:  	114090.11333014895	1.4034579919666596E-4	0.9659285883694367
 62:  	113434.70320201674	0.005744670673046054	0.9664555272514729
 63:  	111656.16380582759	0.015678970773359707	0.9671134565900604
 64:  	109023.94195682507	0.02357435325809689	0.9670132290437597
 65:  	106107.02288140073	0.02675484873386329	0.9689334300545694
 66:  	86279.42350556425	0.1868641569370807	0.9757350102758043
Step size is smaller than the minimum step size 1.0E-10.
Training will stop.

Running time: 3032.709s
