Indexing events with TwoPass using cutoff of 0

	Computing event counts...  done. 201503 events
	Indexing...  done.
Sorting and merging events... done. Reduced 201503 events to 199048.
Done indexing in 4,19 s.
Computing model parameters ...

Solving convex optimization problem.
Objective function has 5602816 variable(s).

Performing 100 iterations with L1Cost=0.1 and L2Cost=0.1
  1:  	596746.4107560272	0.13759825500125678	0.38119531719130734
  2:  	534005.0721855304	0.10513902964411433	0.7199992059671568
  3:  	463973.95718072716	0.13114316446131477	0.730803015339722
  4:  	333877.4489561158	0.2803961433851257	0.7580135283345657
  5:  	286112.39764151187	0.1430616277437836	0.6935628749944169
  6:  	231962.94593906394	0.1892593685167574	0.7856905356247798
  7:  	198646.8964871267	0.14362660086533505	0.8407666387100936
  8:  	169196.1146297778	0.14825694424708757	0.8612874250011167
  9:  	126539.75233919779	0.25211194940213283	0.8837039647052402
 10:  	106320.78709142479	0.1597835057680118	0.8891480523863168
 11:  	98675.53339907959	0.07190742188327742	0.8889942085229501
 12:  	77801.34044251009	0.211543755959714	0.9048302010391904
 13:  	72068.13462631694	0.07369032183230312	0.9107010813734783
 14:  	61946.496419440526	0.14044540294206978	0.9227157908318983
 15:  	56566.500195115455	0.08684908001732732	0.9308744782956085
 16:  	53577.28186883138	0.05284432156794805	0.9310878746222141
 17:  	48885.90085175111	0.08756287839621596	0.938631186632457
 18:  	47526.2724563131	0.02781228067293169	0.9366262537034188
 19:  	44314.1058619794	0.06758717711948425	0.9427403065959316
 20:  	41202.076168441694	0.0702266159500188	0.9482538721507868
 21:  	40416.51613102231	0.019066030415745734	0.9465764777695618
 22:  	39528.54364800134	0.021970535019454524	0.9493109283732748
 23:  	37716.039405970354	0.04585304882899799	0.950789814543704
 24:  	36203.556852525035	0.040101839357127654	0.9531570249574448
 25:  	34668.721491460004	0.04239460137348307	0.9565664034778638
 26:  	34173.79530349503	0.014275870775531397	0.9554100931499779
 27:  	33998.110505034965	0.005140921483839415	0.9557028927609018
 28:  	33029.65794882271	0.028485481746664557	0.9570725994153934
 29:  	32672.87612740463	0.010801862434388122	0.9577971543847983
 30:  	32225.974212036934	0.01367807087521303	0.9591321221024005
 31:  	32012.212781788665	0.006633203044283002	0.9596035791030406
 32:  	31898.872964008202	0.0035405180689333814	0.9590279052917327
 33:  	31759.332501353627	0.004374463725161071	0.9594993622923729
 34:  	31596.923487560132	0.005113741410861593	0.9603231713671757
 35:  	31494.236181223634	0.0032499147069469216	0.9595936536925008
 36:  	31143.57667043026	0.011134085258509398	0.9597623856716774
 37:  	30816.916605820326	0.010488842308214542	0.9607549267256567
 38:  	30574.10234669667	0.007879252237642671	0.960784702957276
 39:  	30467.824709191125	0.003476067303641583	0.96059612015702
 40:  	30316.102788912827	0.0049797424570494075	0.9610030619891515
 41:  	30180.099942920056	0.004486158624666939	0.9615489595688401
 42:  	30129.803080562044	0.0016665571834798335	0.9614000784107433
 43:  	29901.681025391805	0.0075713091970856525	0.9613504513580443
 44:  	29611.147748816667	0.009716285727495496	0.9620303419800201
 45:  	29146.52582760466	0.01569077717463944	0.9616432509689682
 46:  	28919.634272829735	0.007784514563311522	0.9615688103899197
 47:  	28047.9445996501	0.030141794496986216	0.9650625548999271
 48:  	27643.52183539963	0.014418980428801739	0.9643975523937609
 49:  	27486.151732896895	0.005692838395909899	0.9647796806995429
 50:  	27480.932302080157	1.8989310935409244E-4	0.9656034897743458
 51:  	27461.016962395366	7.246966538789167E-4	0.9656233405954254
 52:  	27424.728387150146	0.0013214578067124465	0.9648491585733215
 53:  	27368.979878782167	0.0020327825158735014	0.9649583380892592
 54:  	27270.849299294146	0.003585467193978126	0.9656034897743458
 55:  	27232.353153907716	0.001411622533788382	0.965692818469204
 56:  	27148.229109646854	0.003089121376526729	0.9654794221425984
 57:  	27070.990960011113	0.002845052961789516	0.9660848721855257
 58:  	26411.033732818534	0.0243787613156629	0.9665861054177853
 59:  	25024.961669691464	0.05248079560796319	0.9681443948725329
 60:  	24519.05440979702	0.020216105286073805	0.9711617196766301
 61:  	23971.16758113543	0.022345349029556087	0.9703428733070971
 62:  	23316.632758141946	0.027305087279460735	0.9725562398574711
 63:  	22865.509722288833	0.019347692290413845	0.9721542607306095
 64:  	22148.70208400644	0.03134885891407282	0.9755437884299489
 65:  	22112.94498662378	0.0016144105079854254	0.9755239376088694
 66:  	21880.490627301504	0.010512139358321097	0.9749879654397205
 67:  	21584.753610184303	0.013516013975856332	0.9761045741254473
 68:  	21532.16882485914	0.00243620039750422	0.9765661057155477
 69:  	21494.985846025236	0.0017268571102311498	0.9766157327682466
 70:  	21436.07350257869	0.0027407481851141175	0.9764122618521809
 71:  	21407.33860834091	0.0013404924290039712	0.9762881942204334
 72:  	21382.04589418772	0.0011814973648025607	0.9766703225262154
 73:  	21364.361723205773	8.27057011731164E-4	0.9767497258105339
 74:  	21346.00779226531	8.590910029634273E-4	0.9765412921891982
 75:  	21330.165919042676	7.421468865187466E-4	0.9766008446524369
 76:  	21319.384037950127	5.054757254805761E-4	0.9768142409790425
 77:  	21243.309460265304	0.003568329063794944	0.976982972958219
 78:  	21089.556236781973	0.007237724600816999	0.9762881942204334
 79:  	20920.995024139127	0.00799263914092516	0.9766653598209456
 80:  	19867.159816583386	0.05037213604514518	0.9796082440459943
 81:  	19848.476746051005	9.403996698504404E-4	0.9797819387304407
 82:  	19824.45098407691	0.0012104587309892771	0.9798414911936795
 83:  	19822.61396158922	9.266448231854996E-5	0.9796777219197729
Function change rate is smaller than the threshold 1.0E-4.
Training will stop.

Running time: 965.518s
